"xsite","zip","eviction_count","evict_pct","fully_vaccinated","vax_pct","pop_2019","white_2019","black_2019","hisp_2019","asian_2019","other_2019","renter_hh_2019","nonwhite_pct","white_pct","black_pct","hisp_pct","asian_pct","other_pct","majority_race","over_15_pop"
"PHILADELPHIA","19125",42,0.0109175981284117,11430,0.51491125326606,25850,19683,908,3246,1464,549,3847,23.8568665377176,76.1431334622824,3.51257253384913,12.5570599613153,5.66344294003868,2.12379110251451,"WHITE",22198
"NEW YORK","11237",169,0.0109109690748273,20740,0.512985406876082,48876,9474,3872,31054,3298,1178,15489,80.61625337589,19.38374662411,7.92208855061789,63.536295932564,6.74768802684344,2.41018086586464,"HISPANIC",40430
"NEW YORK","11106",150,0.0108782362752919,20632,0.626864764682648,37690,15701,2565,9985,7923,1516,13789,58.3417352082781,41.6582647917219,6.80551870522685,26.4924383125497,21.0214911117007,4.02228707880074,"NO MAJORITY",32913
"NEW YORK","10023",223,0.0106586368416021,40187,0.728262839331666,62541,44765,2817,6845,6543,1571,20922,28.4229545418206,71.5770454581794,4.50424521513887,10.9448201979501,10.4619369693481,2.51195215938344,"WHITE",55182
"NEW YORK","11361",45,0.0106408134310712,16069,0.687855828089551,27201,11123,1139,3400,11232,307,4229,59.1081210249623,40.8918789750377,4.18734605345392,12.4995404580714,41.2925995367817,1.12863497665527,"NO MAJORITY",23361
"NEW YORK","11693",25,0.0103305785123967,4218,0.407930367504836,12944,5772,2376,3812,571,413,2420,55.4079110012361,44.5920889987639,18.3559950556242,29.4499381953028,4.41131025957973,3.1906674907293,"NO MAJORITY",10340
"NEW YORK","10024",171,0.0102174952198853,36746,0.740145426712591,58102,44260,1865,6217,4622,1138,16736,23.8236205294138,76.1763794705862,3.20987229355272,10.7001480155588,7.95497573233279,1.95862448796943,"WHITE",49647
"PHILADELPHIA","19148",70,0.0102474015517494,22370,0.522822352583729,52259,28322,3217,7809,11631,1280,6831,45.8045504123692,54.1954495876308,6.15587745651467,14.9428806521365,22.2564534338583,2.44933886985974,"WHITE",42787
"NEW YORK","10016",210,0.0101808309497261,35398,0.718420198084105,52886,34510,1835,4313,10621,1607,20627,34.7464357296827,65.2535642703173,3.46972733804788,8.15527738910109,20.0828196498128,3.03861135272095,"WHITE",49272
"NEW YORK","11416",39,0.00980392156862745,11543,0.533953187158849,26744,3357,1294,12050,8820,1223,3978,87.4476518097517,12.5523481902483,4.83846844151959,45.0568351779838,32.9793598564164,4.57298833383189,"NO MAJORITY",21618
"NEW YORK","11379",54,0.00997229916897507,16421,0.523278416876454,37991,25310,262,7717,4178,524,5415,33.3789581743044,66.6210418256956,0.689637019294043,20.3127056408097,10.9973414756126,1.37927403858809,"WHITE",31381
"NEW YORK","10002",285,0.00985034389797117,44776,0.673333433585467,74479,16396,5541,19554,30970,2018,28933,77.9857409471126,22.0142590528874,7.4396809839015,26.2543804293828,41.5821909531546,2.70948858067375,"NO MAJORITY",66499
"NEW YORK","10282",20,0.00962927298988926,2784,0.679521601171589,5783,3985,57,383,1150,208,2077,31.0911291717102,68.9088708282898,0.985647587757219,6.62286010721079,19.8858723845755,3.5967490921667,"WHITE",4097
"NEW YORK","10012",95,0.00956793231946822,13465,0.619564717250265,23318,16042,552,1806,4249,669,9929,31.2033622094519,68.7966377905481,2.3672699202333,7.7450896303285,18.2219744403465,2.86902821854361,"WHITE",21733
"NEW YORK","10465",66,0.00954446854663774,17518,0.478620802710308,43671,18013,3841,20121,1081,615,6915,58.7529481807149,41.2470518192851,8.79531038904536,46.0740537198599,2.47532687595887,1.40825719585079,"NO MAJORITY",36601
"NEW YORK","10308",18,0.00949367088607595,11679,0.472814865794907,29512,24979,314,2564,1473,182,1896,15.3598536188669,84.6401463811331,1.06397397668745,8.68799132556248,4.99119002439686,0.616698292220114,"WHITE",24701
"NEW YORK","10028",151,0.00928316734292389,28207,0.691331094826107,46768,37856,477,3233,4510,692,16266,19.0557646253849,80.9442353746151,1.01992815600411,6.91284639069449,9.64334587752309,1.47964420116319,"WHITE",40801
"NEW YORK","11206",256,0.00908994070233995,29383,0.436636252860582,88422,30150,17435,33214,5921,1702,28163,65.9021510483816,34.0978489516184,19.7179434982244,37.5630499197032,6.69629730157653,1.92486032887743,"NO MAJORITY",67294
"NEW YORK","10075",58,0.00889161428790434,16500,0.847588226229003,22252,15865,705,3471,1359,852,6523,28.7030379291749,71.2969620708251,3.16825453891785,15.5985978788424,6.10731619629696,3.82886931511774,"WHITE",19467
"NEW YORK","10475",94,0.00901246404602109,18608,0.49887399463807,42818,2843,25334,12424,1044,1173,10430,93.3602690457284,6.63973095427157,59.1667055911065,29.0158344621421,2.43822691391471,2.73950207856509,"BLACK",37300
"NEW YORK","11204",131,0.00897998354812174,27960,0.485543110184944,76395,40269,839,8535,24967,1785,14588,47.2884351070096,52.7115648929904,1.09823941357419,11.1721971333202,32.6814582106159,2.33654034949931,"WHITE",57585
"NEW YORK","10021",119,0.00873266309532546,28097,0.740037400900782,44280,36034,126,3053,3782,1285,13627,18.6224028906956,81.3775971093044,0.284552845528455,6.89476061427281,8.54110207768744,2.90198735320687,"WHITE",37967
"PHILADELPHIA","19107",53,0.00868852459016393,8609,0.633667010157515,14526,7659,1404,780,4049,634,6100,47.27385377943,52.72614622057,9.66542750929368,5.3696819496076,27.8741566845656,4.3645876359631,"WHITE",13586
"PHILADELPHIA","19127",13,0.00866666666666667,2416,0.436731742588576,5760,4663,544,250,86,217,1500,19.0451388888889,80.9548611111111,9.44444444444444,4.34027777777778,1.49305555555556,3.76736111111111,"WHITE",5532
"NEW YORK","11201",156,0.00858510813934291,40011,0.744972815967826,63378,37298,7809,7264,7815,3192,18171,41.1499258417747,58.8500741582253,12.3213102338351,11.4613903878317,12.330777241314,5.0364479787939,"WHITE",53708
"NEW YORK","10003",150,0.0085236958745312,32195,0.629829606588806,53977,37316,2976,4559,7806,1320,17598,30.8668506956667,69.1331493043333,5.51345943642663,8.44619004390759,14.4617151749819,2.44548604035052,"WHITE",51117
"NEW YORK","11362",12,0.00834492350486787,10501,0.661438649533888,18343,7765,544,1941,7647,446,1438,57.6677751730906,42.3322248269094,2.96570898980538,10.5816932889931,41.6889276563267,2.43144523796544,"NO MAJORITY",15876
"NEW YORK","11004",12,0.00763358778625954,10196,0.785879451210112,15098,5060,927,1783,6489,839,1572,66.4856272353954,33.5143727646046,6.13988607762618,11.8095111935356,42.9792025433832,5.55702742085044,"NO MAJORITY",12974
"NEW YORK","10128",166,0.00826405137651217,36458,0.705866408518877,58636,41400,1674,7571,5782,2209,20087,29.3949109761921,70.6050890238079,2.85490142574528,12.9118630193055,9.86083634627192,3.76731018486936,"WHITE",51650
"NEW YORK","11385",195,0.00800361188638976,39501,0.453237410071942,107796,48807,1907,48560,6969,1553,24364,54.7228097517533,45.2771902482467,1.76908234071765,45.0480537311218,6.46498942446844,1.44068425544547,"NO MAJORITY",87153
"NEW YORK","10307",10,0.00798084596967279,5121,0.416070848228794,14906,12585,63,1494,670,94,1253,15.5709110425332,84.4290889574668,0.422648597880048,10.0228096068697,4.4948342949148,0.630618542868643,"WHITE",12308
"PHILADELPHIA","19106",27,0.0078740157480315,6506,0.550609343263372,12592,9857,1004,720,695,316,3429,21.7201397712834,78.2798602287166,7.97331639135959,5.71791613722999,5.51937738246506,2.50952986022872,"WHITE",11816
"PHILADELPHIA","19147",61,0.0078145016653856,20278,0.614540715822651,38472,26260,3211,3366,4565,1070,7806,31.742566022042,68.257433977958,8.34632979829486,8.74922021210231,11.8657725098773,2.78124350176752,"WHITE",32997
"NEW YORK","10007",14,0.0078125,4885,0.816070831941196,7408,5063,579,866,761,139,1792,31.6549676025918,68.3450323974082,7.8158747300216,11.6900647948164,10.2726781857451,1.87634989200864,"WHITE",5986
"NEW YORK","11103",96,0.00738177623990773,18468,0.580116224281451,35995,20863,650,8685,4906,891,13005,42.0391721072371,57.9608278927629,1.80580636199472,24.1283511598833,13.6296707876094,2.47534379774969,"WHITE",31835
"NEW YORK","11356",30,0.00729040097205346,12054,0.644151124886443,23494,5514,418,9450,7475,637,4115,76.5301779177662,23.4698220822338,1.77917766238188,40.2230356686814,31.8166340342215,2.71133055248148,"NO MAJORITY",18713
"NEW YORK","11222",91,0.00631725095452968,22273,0.671601736823061,36872,27178,1083,5671,1594,1346,14405,26.2909524842699,73.7090475157301,2.93718811021914,15.3802343241484,4.32306357127359,3.65046647862877,"WHITE",33164
"NEW YORK","10013",55,0.0062301767104667,18230,0.75079280095548,28799,15557,995,1916,9034,1297,8828,45.9807632209452,54.0192367790548,3.4549810757318,6.65300878502726,31.3691447619709,4.50362859821522,"WHITE",24281
"NEW YORK","11228",42,0.00620384047267356,19961,0.540904533506761,44348,21236,460,5510,16460,682,6770,52.1150897447461,47.8849102552539,1.03725083431045,12.4244610805448,37.1155407233697,1.53783710652115,"NO MAJORITY",36903
"NEW YORK","11211",206,0.00613423858019177,42171,0.518625558028851,103123,66242,3668,24881,5700,2632,33582,35.7640875459403,64.2359124540597,3.55691746749028,24.1274982302687,5.527379924944,2.5522919232373,"WHITE",81313
"PHILADELPHIA","19130",48,0.00603849540822745,13337,0.538433589018975,27093,18121,4646,1186,2276,864,7949,33.1155649060643,66.8844350939357,17.1483408998634,4.3775144871369,8.40069390617503,3.18901561288894,"WHITE",24770
"NEW YORK","11215",99,0.00593276203032301,39581,0.698656734859584,69873,47251,2722,10480,5620,3800,16687,32.3758819572653,67.6241180427347,3.89563923117656,14.9986403904226,8.04316402616175,5.43843830950439,"WHITE",56653
"PHILADELPHIA","19123",31,0.00577819198508854,7911,0.516754850088183,17351,8691,4955,1653,1410,642,5365,49.9106679730275,50.0893320269725,28.5574318483085,9.52682842487465,8.12633277620886,3.70007492363553,"WHITE",15309
"NEW YORK","10010",62,0.00533104041272571,19408,0.609681776772532,35906,21848,3283,3807,5815,1153,11630,39.1522308249318,60.8477691750682,9.14331866540411,10.6026847880577,16.1950648916616,3.21116247980839,"WHITE",31833
"NEW YORK","10009",143,0.00512049271314498,32313,0.606361418652655,58293,30059,4550,13867,8200,1617,27927,48.4346319455166,51.5653680544834,7.80539687441031,23.7884480126259,14.0668690923439,2.77391796613659,"WHITE",53290
"PHILADELPHIA","19118",12,0.00483675937122128,4026,0.420469973890339,10884,7315,2006,688,530,345,2481,32.7912532157295,67.2087467842705,18.43072399853,6.32120543917677,4.86953325983094,3.16979051819184,"WHITE",9575
"PHILADELPHIA","19103",47,0.00463191090962846,14268,0.621212121212121,24214,17316,1573,1204,2961,1160,10147,28.4876517717023,71.5123482282977,6.49624184356158,4.97233005699182,12.2284628727183,4.79061699843066,"WHITE",22968
"NEW YORK","11231",49,0.00461610927932171,18704,0.632084079618803,37874,22249,5147,6298,2104,2076,10615,41.2552146591329,58.7447853408671,13.5897977504357,16.628821883086,5.5552621851402,5.48133284047104,"WHITE",29591
"NEW YORK","10069",9,0.00387596899224806,4251,0.881218905472637,6051,3690,146,229,1752,234,2322,39.0183440753594,60.9816559246406,2.41282432655759,3.78449843001157,28.9538919186911,3.86712940009916,"WHITE",4824
"NEW YORK","10044",7,0.0019047619047619,6481,0.5873663222766,12440,4673,1487,1603,4264,413,3675,62.435691318328,37.564308681672,11.9533762057878,12.8858520900322,34.2765273311897,3.31993569131833,"NO MAJORITY",11034
